tx_id,sender,receiver,amount,gas_fee,timestamp,is_fraud,hour,amount_category,is_night,amount_cat,high_gas
ccdb12c5-a47e-4c62-a74c-b7adb555d26b,wallet_4,wallet_95,0.00113,0.00362,1776329826,1,8,low,0,0,0
7856e2f2-33ee-414d-9b07-2bfed4d1903c,wallet_54,wallet_75,4.6118,0.00777,1776329826,1,8,high,0,2,0
1694b574-d091-47ab-bf05-517765f5703d,wallet_83,wallet_76,4.7075,0.00253,1776329826,1,8,high,0,2,0
c29c2ee7-d0f1-4cb8-8299-63aa8593ad9e,wallet_86,scam_wallet,0.5901,0.00639,1776329826,1,8,low,0,0,0
0521dcbc-4515-4404-ba59-54a10f779395,wallet_95,wallet_52,4.7739,0.00623,1776329826,1,8,high,0,2,0
5f82c291-aa5b-4bfc-b294-1c3ae7b61497,wallet_40,wallet_72,4.573,0.00468,1776329826,1,8,high,0,2,0
f459e289-d210-4a01-9847-6c76360441fa,wallet_12,wallet_49,0.00527,0.00655,1776329826,1,8,low,0,0,0
88ec2b48-0faa-4ca9-825f-8400927858de,wallet_60,scam_wallet,1.902,0.00296,1776329826,1,8,medium,0,1,0
ef1f9e28-6505-4a9b-96e3-166a67a33d14,wallet_5,scam_wallet,0.2219,0.00925,1776329826,1,8,low,0,0,1
ce4c6c4a-ea6b-4c7a-8b75-a0492467407f,wallet_28,wallet_84,4.6783,0.00832,1776329826,1,8,high,0,2,1
b9ce6c12-e570-4fff-bac9-3154e290fa28,wallet_92,wallet_45,0.00237,0.00916,1776329826,1,8,low,0,0,1
2b84f4cb-40c3-4876-b283-b1ef9208eb52,wallet_72,wallet_7,4.579,0.0031,1776329826,1,8,high,0,2,0
8c9ea9e9-08d8-474e-82aa-b5066739a30c,wallet_20,wallet_32,4.7694,0.00213,1776329826,1,8,high,0,2,0
0ec97725-1d18-4e77-b264-e1af1456a75d,wallet_22,wallet_6,0.00864,0.00256,1776329826,1,8,low,0,0,0
daec6630-9b43-4555-bbe4-c0bbe8c92df4,wallet_17,wallet_2,0.00118,0.00013,1776329826,1,8,low,0,0,0
a29df1d2-4d7d-47db-a8b5-10396f3d3673,wallet_83,wallet_48,4.9491,0.0032,1776329826,1,8,high,0,2,0
7a80f1e8-cfbd-411f-a403-dc0b157a819c,wallet_98,wallet_64,0.00286,0.00504,1776329826,1,8,low,0,0,0
ff9d2305-9910-46f4-93ca-b9a9a46bbdf4,fraud_wallet,wallet_50,1.6842,0.00994,1776329826,1,8,medium,0,1,1
3631bdf4-9b4d-4610-8e73-0f4c21d8d51c,fraud_wallet,wallet_28,4.6697,0.00285,1776329826,1,8,high,0,2,0
39e828cf-6836-42a9-8455-9d3793c6d2bb,fraud_wallet,wallet_19,0.3605,0.00596,1776329826,1,8,low,0,0,0
51059e0b-c717-4abc-ab61-dc58c35f0aeb,fraud_wallet,wallet_98,0.4424,0.00235,1776329826,1,8,low,0,0,0
2692be1c-7f45-45b2-8679-23dcecf2d3bc,wallet_14,wallet_84,4.8799,0.00632,1776329826,1,8,high,0,2,0
c6909f34-ae8c-42e3-aaae-96860a4bf1f0,fraud_wallet,wallet_92,2.8129,0.00981,1776329826,1,8,medium,0,1,1
e237b6b3-a972-4e6c-b142-2597908bf9b8,wallet_67,wallet_60,4.9008,0.00194,1776329826,1,8,high,0,2,0
6e094e58-92a0-48da-8721-93994174e4a0,wallet_70,wallet_15,0.9439,0.00013,1776329826,1,8,low,0,0,0
cc5f0757-2539-4ac9-8fd4-d171162ee512,wallet_3,wallet_62,0.01,0.00028,1776329826,1,8,low,0,0,0
e46ff093-0755-4de1-9b3f-997ac0505571,wallet_73,scam_wallet,1.7311,0.00346,1776329826,1,8,medium,0,1,0
349f3e11-f281-4286-941b-c825da555172,wallet_82,wallet_32,4.9756,0.00543,1776329826,1,8,high,0,2,0
f0360c2b-07ba-4332-bf78-4660910e62f7,wallet_32,wallet_3,4.9754,0.0044,1776329826,1,8,high,0,2,0
2c54527c-d4e7-4926-946b-3ac9425938e3,wallet_10,scam_wallet,4.2497,0.00091,1776329826,1,8,high,0,2,0
3864f410-04d2-49be-b3d6-fbf02a1a571b,wallet_11,wallet_34,0.00163,0.00127,1776329826,1,8,low,0,0,0
6a293bb1-8f7e-4174-ae40-ec35f5369293,wallet_40,wallet_90,4.5386,0.00599,1776329826,1,8,high,0,2,0
af1e9908-5927-46ef-bc7d-8ccc3de883f6,wallet_61,scam_wallet,1.7502,0.00841,1776329826,1,8,medium,0,1,1
8ceaf6cb-559a-4e33-8dc6-7d1dcd8bb0e6,wallet_94,wallet_92,4.662,0.00205,1776329826,1,8,high,0,2,0
5aa42ef1-273b-47f8-91a3-dbca7a6c7e3d,fraud_wallet,wallet_39,2.8008,0.00069,1776329826,1,8,medium,0,1,0
231cff40-a46f-412d-ab39-2374f7834cd1,wallet_26,wallet_16,0.00855,0.00751,1776329826,1,8,low,0,0,0
f8b2249d-f953-4480-b24d-0ab3a7f53fdd,wallet_81,wallet_48,4.8486,0.00913,1776329826,1,8,high,0,2,1
5078ddb1-1c7d-4c29-8cd4-720bce6323c3,wallet_78,scam_wallet,3.7866,0.00102,1776329826,1,8,high,0,2,0
7c8d35e1-4870-4271-ac23-4e6bea222be6,wallet_12,scam_wallet,0.1522,0.00103,1776329826,1,8,low,0,0,0
7a8a171d-cce5-4b2f-a2d6-a42af7cd7aa7,wallet_77,wallet_70,4.7244,0.00872,1776329826,1,8,high,0,2,1
ebcff199-0e00-466d-b906-6cf48174dc49,wallet_67,scam_wallet,2.4918,0.00401,1776329826,1,8,medium,0,1,0
15fff619-eeb7-46f1-b0e1-95ace39544d9,fraud_wallet,wallet_79,4.5487,0.00467,1776329826,1,8,high,0,2,0
fbde50f3-ffa9-4b9a-b104-b8d0c558ddf4,wallet_96,wallet_33,4.9391,0.00762,1776329826,1,8,high,0,2,0
b23c9218-476f-4ae1-b859-33299164e559,fraud_wallet,wallet_98,0.0474,0.00439,1776329826,1,8,low,0,0,0
99a8a03e-671e-4a2e-9846-769bc598f8c8,wallet_19,wallet_87,4.9946,0.00462,1776329826,1,8,high,0,2,0
412cf533-bae4-4e16-ba49-f6a1b4b95ab2,wallet_79,wallet_51,4.5847,0.00343,1776329826,1,8,high,0,2,0
14d7ef9f-7c07-441b-8a33-f7fb87a5be4f,wallet_20,wallet_71,4.5847,0.00695,1776329826,1,8,high,0,2,0
9df7bce2-67c6-4190-a51c-08e9e53a7e4d,wallet_16,scam_wallet,3.5124,0.00633,1776329826,1,8,high,0,2,0
5456b238-006c-4918-9e1b-d8e14e3949e3,wallet_73,wallet_64,4.7442,0.0013,1776329826,1,8,high,0,2,0
ce30dbd6-b62a-4ebf-9f4d-8b602688988c,wallet_69,wallet_7,0.00863,0.00702,1776329826,1,8,low,0,0,0
a9a26612-390f-4d1c-97f9-a0be7d6693a1,wallet_87,scam_wallet,3.2366,0.00491,1776329826,1,8,high,0,2,0
0f6cfcf6-0713-4a5a-8959-dbbdd4af1fdd,fraud_wallet,scam_wallet,4.5623,0.00867,1776329826,1,8,high,0,2,1
35066b06-602a-45db-9f57-f45b9609e318,wallet_11,wallet_51,4.7639,0.00932,1776329826,1,8,high,0,2,1
627572c8-6910-4806-bf7a-a6c5e4aa8a05,wallet_60,wallet_12,4.8282,0.0099,1776329826,1,8,high,0,2,1
00d1fb13-b483-4580-a196-77bf95ffa841,fraud_wallet,wallet_71,4.0773,0.00691,1776329826,1,8,high,0,2,0
f3a3fa99-8fbd-45db-88c8-0880c414e65b,wallet_8,wallet_37,0.00141,0.00401,1776329826,1,8,low,0,0,0
6ad232ec-1c1c-4f72-a6ff-cad2b448b61b,wallet_24,wallet_54,4.5368,0.00169,1776329826,1,8,high,0,2,0
e874745f-3a0b-4461-ad4d-693962db3adc,wallet_12,scam_wallet,4.3826,0.00542,1776329826,1,8,high,0,2,0
dd4f4360-19e7-4a63-8a32-b20fdc26f4c6,wallet_21,wallet_83,4.8961,0.00875,1776329826,1,8,high,0,2,1
d5d4d8bc-4871-4e0a-b94a-36f659a2e883,wallet_68,wallet_90,0.00169,0.00244,1776329826,1,8,low,0,0,0
eb6b1a04-f8b1-4108-82cf-9c1ace9a18be,wallet_69,wallet_68,4.5036,0.00768,1776329826,1,8,high,0,2,0
bf0d93b1-e84c-43a0-be83-bd7fb6f37a96,wallet_18,wallet_23,3.3158,0.00018,1776329826,1,8,high,0,2,0
16480cbc-5f99-4d48-a0be-7dce7e1254c4,wallet_1,wallet_89,4.8795,0.00706,1776329826,1,8,high,0,2,0
7dd5df81-29e0-4497-ac30-73ddcee1841f,wallet_2,wallet_77,4.69,0.00356,1776329826,1,8,high,0,2,0
d4020289-98df-454f-8607-3a658d4d5b04,wallet_97,scam_wallet,3.0725,0.00667,1776329826,1,8,high,0,2,0
f91164ba-8fb2-4a9c-9691-49b10257367d,wallet_74,wallet_93,0.00175,0.00834,1776329826,1,8,low,0,0,1
aff57968-35f6-4196-8cb8-ba37a468fec7,wallet_16,wallet_69,2.0557,0.00019,1776329826,1,8,medium,0,1,0
257c4467-975d-43fe-ac16-5b80ae131f7b,wallet_91,wallet_50,4.9851,0.00795,1776329826,1,8,high,0,2,0
d243062d-7d44-4579-8bbb-f20a7b023b3c,wallet_29,wallet_24,0.00156,0.00976,1776329826,1,8,low,0,0,1
da0ed521-6d05-46c8-869f-c09850f5ddeb,wallet_42,wallet_3,4.8106,0.00143,1776329826,1,8,high,0,2,0
ea0a98b7-652b-4797-9a1b-faa4254e039e,wallet_61,scam_wallet,0.5438,0.00236,1776329826,1,8,low,0,0,0
b706ac80-d515-4d6e-b539-8109fa8f761d,fraud_wallet,wallet_68,4.2007,0.00601,1776329826,1,8,high,0,2,0
1139e02e-5f1a-45a8-a467-d495692a9560,wallet_49,scam_wallet,3.6786,0.00978,1776329826,1,8,high,0,2,1
08c375dc-3860-4871-8b84-eb198765439a,wallet_59,wallet_32,4.8438,0.00372,1776329826,1,8,high,0,2,0
d4085dce-c434-4c1a-92b1-c612745f2991,wallet_51,scam_wallet,4.1252,0.00577,1776329826,1,8,high,0,2,0
58d3753a-079e-4bb9-9d37-bffc7793c2d3,wallet_46,wallet_72,4.52,0.00317,1776329826,1,8,high,0,2,0
07c9ee23-4171-46fe-8a58-67e7fa925589,fraud_wallet,scam_wallet,2.0313,0.00986,1776329826,1,8,medium,0,1,1
e2966655-0a1a-40e6-a2aa-b53086486897,wallet_12,wallet_54,4.6818,0.00626,1776329826,1,8,high,0,2,0
d38c5b46-d503-47f2-8013-4be93ae2ce79,wallet_44,scam_wallet,4.7541,0.00091,1776329826,1,8,high,0,2,0
d064a738-c3c1-44c2-968a-9187746b35aa,wallet_48,wallet_22,4.8612,0.00242,1776329826,1,8,high,0,2,0
818f1cb0-e81b-43db-8263-512ed7b5ceac,wallet_9,wallet_93,0.00405,0.00359,1776329826,1,8,low,0,0,0
d33fbb41-8618-4477-8062-39b9a2005638,fraud_wallet,wallet_11,2.8838,0.00652,1776329826,1,8,medium,0,1,0
ce3bb030-5658-4d52-95eb-4b1b65f8b2f1,fraud_wallet,wallet_94,1.7248,0.0084,1776329826,1,8,medium,0,1,1
65ee46ce-531b-48af-827a-7463a012b2ff,wallet_20,wallet_17,4.614,0.0064,1776329826,1,8,high,0,2,0
1188519b-e17e-4e7b-83d7-836a5d673c3e,wallet_61,wallet_96,4.6943,0.00987,1776329826,1,8,high,0,2,1
c6c5da8a-cd38-4460-be60-2c91fad2bc74,wallet_29,wallet_71,4.9535,0.00737,1776329826,1,8,high,0,2,0
524175c2-43e7-4988-8bfc-d12ffeb35346,wallet_7,wallet_79,4.9038,0.00844,1776329826,1,8,high,0,2,1
1ff6fea8-5acc-4fd4-a576-73b6e093d36e,fraud_wallet,wallet_76,3.9085,0.00842,1776329826,1,8,high,0,2,1
f7a7e6ed-67c4-4045-8109-98c348185777,wallet_70,wallet_71,0.00922,0.00783,1776329826,1,8,low,0,0,0
2aba2994-b867-4301-8e12-8f84a4385afc,wallet_35,wallet_58,0.00337,0.0055,1776329826,1,8,low,0,0,0
8ad83dc4-bf42-4aec-b142-83951660baf8,wallet_82,wallet_89,4.884,0.00143,1776329826,1,8,high,0,2,0
6074873f-fc9d-4967-aac2-50b2445cec58,fraud_wallet,wallet_73,3.7583,0.00048,1776329826,1,8,high,0,2,0
fcb00d52-e3f2-413a-9b42-db4aa3520b28,wallet_81,wallet_56,4.9713,0.00049,1776329826,1,8,high,0,2,0
c24a84ef-f925-4c79-a13c-c37252e91fef,fraud_wallet,wallet_70,3.4922,0.00994,1776329826,1,8,high,0,2,1
d2edb3d7-918f-4c66-a084-98a6c388d460,wallet_89,wallet_74,4.9355,0.00026,1776329826,1,8,high,0,2,0
efbf2553-03a9-4db8-8fa9-028727b32c21,fraud_wallet,wallet_14,3.94,0.00992,1776329826,1,8,high,0,2,1
162424cc-a1ec-45b4-9e93-aa8dea3008d6,wallet_69,wallet_59,4.5597,0.00187,1776329826,1,8,high,0,2,0
5f4fbafb-8c74-4c88-8e68-1b2d7e31241f,fraud_wallet,wallet_61,2.4181,0.00857,1776329826,1,8,medium,0,1,1
2ffcced2-5221-4c6b-9d27-a00dd45881c7,wallet_9,wallet_11,4.6928,0.00012,1776329826,1,8,high,0,2,0
d1911c7f-4928-490a-b025-12722343ad50,wallet_15,wallet_66,0.00885,0.00667,1776329826,1,8,low,0,0,0
36912f80-5af0-4bdd-8ae7-dbf0c5ffac7b,wallet_12,wallet_48,4.5111,0.00159,1776329826,1,8,high,0,2,0
a436ff87-9bcb-4342-9faa-12f3b5d8438b,wallet_20,wallet_86,4.9533,0.00769,1776329826,1,8,high,0,2,0
ebeaf618-2a08-49fe-994f-dc7e3ea45faa,wallet_3,wallet_7,0.0077,0.00666,1776329826,1,8,low,0,0,0
43706327-d718-4b1c-bcf1-5f2d61f04bf4,wallet_76,scam_wallet,2.9763,0.00317,1776329826,1,8,medium,0,1,0
9eee5de8-25d8-42be-a583-563e7760373c,wallet_68,wallet_67,4.7707,0.00538,1776329826,1,8,high,0,2,0
c8b8ad5a-7bd0-456c-8403-8e3912d220ec,fraud_wallet,wallet_86,2.0182,0.00046,1776329826,1,8,medium,0,1,0
7e5116a9-ba2c-482c-a4ab-6774ecba78c2,fraud_wallet,wallet_66,0.1664,0.00063,1776329826,1,8,low,0,0,0
acfe312f-b0e9-446a-b1c6-223eee5759b6,fraud_wallet,wallet_38,2.1289,0.00207,1776329826,1,8,medium,0,1,0
8b738e2a-77f5-4ff1-a036-c727844f63d5,wallet_7,wallet_88,0.00996,0.00483,1776329826,1,8,low,0,0,0
5e6400b5-eeb9-4bfc-82f6-4f9bb028742f,wallet_39,wallet_50,4.7533,0.00339,1776329826,1,8,high,0,2,0
cb621a97-ba2a-481a-9439-37ed385698e6,wallet_99,wallet_65,4.9061,0.0096,1776329826,1,8,high,0,2,1
61e7ffc9-893a-44c2-86ea-616ae554451a,fraud_wallet,wallet_78,3.1156,0.00162,1776329826,1,8,high,0,2,0
683122d3-6dba-40b1-81e6-be8f12db5e0e,wallet_77,wallet_8,4.9564,0.0041,1776329826,1,8,high,0,2,0
4f7fef8e-7bb2-49b8-b4ce-7d96b2f98a59,wallet_6,wallet_77,0.00773,0.00208,1776329826,1,8,low,0,0,0
5f530e44-ca83-48be-aa5d-405b83a7472a,fraud_wallet,wallet_51,1.0901,0.00695,1776329826,1,8,medium,0,1,0
85ef6d6f-f2d0-4989-9fd6-e5af140ef5c4,wallet_13,wallet_6,4.7933,0.0042,1776329826,1,8,high,0,2,0
8a73aeda-76e7-4bb0-a57f-74288a3529f9,fraud_wallet,wallet_78,3.3859,0.0062,1776329826,1,8,high,0,2,0
f988f403-2452-4ee9-b87c-c7e840914781,wallet_0,wallet_12,4.6533,0.00525,1776329826,1,8,high,0,2,0
b9e1c157-7dbf-457d-b33a-aa13d05d29c0,wallet_88,wallet_98,4.6227,0.00258,1776329826,1,8,high,0,2,0
0dd94060-ce0f-494b-9d28-55510773ec10,wallet_57,wallet_12,4.5021,0.00029,1776329826,1,8,high,0,2,0
a2df9096-2ecb-4e7e-b5f2-4419a1d407d7,wallet_21,scam_wallet,2.5756,0.00236,1776329826,1,8,medium,0,1,0
5b5f0e94-06d2-43d0-8415-3c1fdb888e64,wallet_26,wallet_88,4.8175,0.00279,1776329826,1,8,high,0,2,0
70bfd252-5f8f-4c87-a4a0-7d6e9b248bfa,wallet_24,scam_wallet,2.7672,0.00644,1776329826,1,8,medium,0,1,0
f9bfa5ef-6c9a-4702-b417-f903989c9748,wallet_97,wallet_19,0.00839,0.00725,1776329826,1,8,low,0,0,0
2f775f6c-7cce-413b-a624-13bf562c8e5d,wallet_98,wallet_93,4.5101,0.00667,1776329826,1,8,high,0,2,0
8acb7ff9-2d83-4fbc-9733-245174eed5a6,wallet_75,wallet_41,4.6775,0.00745,1776329826,1,8,high,0,2,0
675e43b3-978e-43a7-b65d-a8116b29d22f,wallet_82,wallet_38,4.8503,0.00643,1776329826,1,8,high,0,2,0
6c900103-cd46-4cb3-9770-f059987a7186,wallet_41,wallet_84,0.00377,0.00187,1776329826,1,8,low,0,0,0
b65dd32b-af0d-4264-948d-12f8700c45ca,fraud_wallet,wallet_89,2.2755,0.00858,1776329826,1,8,medium,0,1,1
1593dc7a-b7bf-46c7-b3e5-517df0a5a3a4,wallet_22,wallet_4,4.5793,0.00795,1776329826,1,8,high,0,2,0
9d557e76-8c47-41d8-a6a9-7c484e061f59,fraud_wallet,scam_wallet,0.9366,0.00259,1776329826,1,8,low,0,0,0
8dcb6983-209c-4af0-bfdb-07182aa9e02f,wallet_57,wallet_25,4.8654,0.00148,1776329826,1,8,high,0,2,0
2cebeab8-b0e0-45b5-bf60-d9f33e029f0f,wallet_48,wallet_43,4.5047,0.00697,1776329826,1,8,high,0,2,0
d32050c6-0134-42a7-a6a9-0b5067a436ff,wallet_86,wallet_21,4.761,0.00876,1776329826,1,8,high,0,2,1
b54c73eb-4d56-4e08-8377-23af56cbb094,fraud_wallet,wallet_70,0.3564,0.00339,1776329826,1,8,low,0,0,0
8a1f2b16-3d5d-4955-bcd1-0e92ff07c803,wallet_8,wallet_96,0.00229,0.00712,1776329826,1,8,low,0,0,0
e1088d5b-4624-46fb-8718-f59c22734853,fraud_wallet,wallet_75,1.8039,0.00702,1776329826,1,8,medium,0,1,0
718fb5f5-cd77-4226-94f5-ab126b6c4b17,wallet_96,wallet_17,4.6048,0.00865,1776329826,1,8,high,0,2,1
dbb12b34-c076-478c-9257-69cefd5414b4,wallet_11,scam_wallet,3.2461,0.00943,1776329826,1,8,high,0,2,1
60a5c498-faab-4f18-bd88-df5d678d0d7d,wallet_37,wallet_40,4.8183,0.00657,1776329826,1,8,high,0,2,0
83f93cf6-17bb-4ec2-946e-4e3919c1db63,fraud_wallet,wallet_56,4.6325,0.00201,1776329826,1,8,high,0,2,0
308e6bff-a1e5-4536-8cfa-d668e03ea3e3,wallet_98,wallet_32,4.8839,0.00049,1776329826,1,8,high,0,2,0
e57686c2-b4d4-4a9e-86e0-8f26e0d3b309,wallet_14,wallet_94,4.5958,0.00347,1776329826,1,8,high,0,2,0
ef27a0e4-a8c3-42cf-a5f3-6feccba14e60,fraud_wallet,wallet_70,4.998,0.0031,1776329826,1,8,high,0,2,0
ab9830e8-fb97-4c1a-aba0-c2f2009cd8ad,wallet_16,wallet_0,4.7129,0.00765,1776329826,1,8,high,0,2,0
0c7abe23-4d40-4df7-852e-22bbedfb1b46,wallet_28,scam_wallet,0.7059,0.00942,1776329826,1,8,low,0,0,1
ae074dc2-e2b4-4d5e-88d7-7d015baaddcf,wallet_94,wallet_46,4.7886,0.00403,1776329826,1,8,high,0,2,0
6fee18af-92d4-49fa-9b4f-16174f04c805,wallet_78,wallet_64,3.9893,0.00015,1776329826,1,8,high,0,2,0
535b92bf-5b8d-4473-bb37-a2962db0fb44,wallet_2,wallet_84,4.5263,0.00839,1776329826,1,8,high,0,2,1
010f7a4e-88d6-4078-b0fc-f0b7c1b18cf6,wallet_30,scam_wallet,1.8077,0.00997,1776329826,1,8,medium,0,1,1
d3810ca0-9ae8-4e9b-9f8b-669b1d446b65,wallet_41,wallet_60,4.7621,0.00312,1776329826,1,8,high,0,2,0
7358aac5-f80d-45a7-bc8f-3e08a3e39854,wallet_58,scam_wallet,4.4571,0.00688,1776329826,1,8,high,0,2,0
35630492-05bd-4ad6-99cd-92c8c08d5977,wallet_97,wallet_29,4.541,0.00461,1776329826,1,8,high,0,2,0
4ad58270-12af-4d08-85e5-6b30500c3ad1,wallet_47,wallet_91,4.9267,0.0047,1776329826,1,8,high,0,2,0
d55df03d-8e58-4ab9-80dd-af569ea2c10b,wallet_5,scam_wallet,3.622,0.00812,1776329826,1,8,high,0,2,1
806548df-d2cb-44fe-874e-edef99a367b2,wallet_19,wallet_68,0.00675,0.00643,1776329826,1,8,low,0,0,0
2d5120c0-ae9a-4b9f-ba50-3ebdcc56047c,wallet_68,wallet_84,0.00344,0.00676,1776329826,1,8,low,0,0,0
fc5e8632-195f-4a9a-b2d1-6be157fb52b2,fraud_wallet,wallet_24,2.4259,0.00089,1776329826,1,8,medium,0,1,0
06a411d1-1a8d-4d7e-bb22-8e5559e67d34,wallet_80,wallet_92,2.1566,0.00011,1776329826,1,8,medium,0,1,0
ea73d587-f56b-4df6-a5d5-32caf5fb3e6f,fraud_wallet,wallet_24,3.244,0.00666,1776329826,1,8,high,0,2,0
86d23eba-39ff-4a90-8c60-fd4d6f34f555,wallet_13,wallet_7,4.6331,0.00839,1776329826,1,8,high,0,2,1
852c3dbb-289c-463c-a94e-db9340dd7eb2,wallet_46,wallet_22,4.6905,0.00178,1776329826,1,8,high,0,2,0
9b837363-7b50-4f43-b258-785149202b9b,wallet_93,wallet_71,4.6607,0.00434,1776329826,1,8,high,0,2,0
68ef53f4-1742-4f00-a074-11a8cc00a427,wallet_52,wallet_19,4.6621,0.00917,1776329826,1,8,high,0,2,1
41eedcae-6162-473e-947a-6abf5c3ea2f9,wallet_59,wallet_97,4.8425,0.00724,1776329826,1,8,high,0,2,0
4a42c40a-b2c6-4ae7-b3e1-bc2b48ab6f4d,fraud_wallet,wallet_77,4.136,0.00417,1776329826,1,8,high,0,2,0
3f61944e-82f9-4087-9820-c6dd0702b895,fraud_wallet,wallet_89,0.1792,0.00656,1776329826,1,8,low,0,0,0
2f34f9f1-801b-406e-8a70-13acc69c31b2,fraud_wallet,wallet_68,4.4374,0.00957,1776329826,1,8,high,0,2,1
063fbf6f-f06d-461a-80ba-f151ae477a10,fraud_wallet,wallet_62,1.3258,0.00745,1776329826,1,8,medium,0,1,0
2b099d68-c51d-4d73-836b-8c743b95c03a,wallet_57,wallet_59,4.9735,0.00086,1776329826,1,8,high,0,2,0
0974cbde-dc91-4e97-b2f5-e84eb5b3f129,wallet_65,wallet_2,0.00263,0.00098,1776329826,1,8,low,0,0,0
0ed6bca9-7f70-488e-88fd-da3c88daa132,fraud_wallet,wallet_43,4.8652,0.00798,1776329826,1,8,high,0,2,0
6b68bb4c-23cd-4238-b537-235ae42dc61c,wallet_21,wallet_81,4.6729,0.00308,1776329826,1,8,high,0,2,0
99e8f48a-b642-4522-9c0f-93e42f47fc10,wallet_79,wallet_43,4.7222,0.00958,1776329826,1,8,high,0,2,1
71af57a5-c9df-4c81-8168-472574f74fe8,wallet_7,wallet_68,4.873,0.00763,1776329826,1,8,high,0,2,0
cd856cae-a6a7-4fc5-92ad-cc753aaed22e,wallet_72,wallet_76,4.6605,0.00437,1776329826,1,8,high,0,2,0
cd691c9e-e002-429f-b7c5-2a9d815f893e,fraud_wallet,wallet_3,4.0585,0.00209,1776329826,1,8,high,0,2,0
32ba7c8d-7b74-401b-a262-59d7c320d669,fraud_wallet,wallet_14,1.4054,0.00771,1776329826,1,8,medium,0,1,0
8641fe1b-349c-46ce-893c-eb97b01a0703,fraud_wallet,wallet_76,1.644,0.00249,1776329826,1,8,medium,0,1,0
f73fbca6-9668-47c9-85a4-c22df4647ad3,wallet_80,wallet_0,0.00653,0.00978,1776329826,1,8,low,0,0,1
835d9704-c893-4cb4-a43f-2363dc806b07,wallet_50,wallet_59,4.9196,0.00132,1776329826,1,8,high,0,2,0
a020256e-9dc7-4589-9b54-5e0008a71be8,wallet_7,wallet_10,4.7713,0.00092,1776329826,1,8,high,0,2,0
328031f4-61ba-43f7-81b4-6e8ca17a183d,fraud_wallet,wallet_89,3.1963,0.00263,1776329826,1,8,high,0,2,0
46fb2971-9366-421e-901c-be21bbba91d3,wallet_87,scam_wallet,0.3545,0.00735,1776329826,1,8,low,0,0,0
998af818-f45b-47be-8d8c-5cfc436ad6fc,wallet_22,wallet_6,4.7448,0.00309,1776329826,1,8,high,0,2,0
a3475038-4f94-491e-9d09-d9f440c95e36,wallet_25,scam_wallet,4.6781,0.00194,1776329826,1,8,high,0,2,0
11c8fb62-4f66-4835-873f-c6e225993f91,wallet_17,scam_wallet,4.9917,0.00635,1776329826,1,8,high,0,2,0
19d08100-b552-418c-ba63-90fca287abad,wallet_92,wallet_43,0.00341,0.00964,1776329826,1,8,low,0,0,1
168b9508-9c14-4007-8134-c9b5ab9c36b3,wallet_57,wallet_8,4.8461,0.00074,1776329826,1,8,high,0,2,0
1cbac3e4-0043-4063-a80d-cc7c94c332aa,wallet_99,wallet_34,4.9477,0.00559,1776329826,1,8,high,0,2,0
da98a904-af38-479f-8068-fec1ec46e850,wallet_95,scam_wallet,4.859,0.00996,1776329826,1,8,high,0,2,1
4b837814-d326-4607-aaa6-bef2474ac2c7,wallet_15,wallet_91,4.8174,0.00484,1776329826,1,8,high,0,2,0
a22847d8-cbc8-4cda-9500-bbd9f98608d3,fraud_wallet,wallet_83,1.7822,0.00402,1776329826,1,8,medium,0,1,0
b1ccdce2-ffd9-473c-bfd6-d2081a19fb5e,wallet_9,wallet_65,4.6402,0.00074,1776329826,1,8,high,0,2,0
ec9e54aa-2eff-43f0-9942-97cd1a43d98d,fraud_wallet,wallet_34,4.2516,0.00622,1776329826,1,8,high,0,2,0
cc4e61c3-2a0c-4ccf-bfa2-4427258c90ff,wallet_87,scam_wallet,2.8032,0.00354,1776329826,1,8,medium,0,1,0
81f92943-a685-4977-be3f-e2a8c2bfcb1a,wallet_99,wallet_11,4.6312,0.00058,1776329826,1,8,high,0,2,0
8f3dbf71-322b-46de-b5e3-4cf73d85c630,fraud_wallet,wallet_68,2.7362,0.00188,1776329826,1,8,medium,0,1,0
b63a3144-7230-475b-9071-fc7ea6fc4ae7,wallet_42,wallet_62,4.9799,0.00373,1776329826,1,8,high,0,2,0
60fe73ba-fcdf-4ef4-a964-253e63fc0778,wallet_69,wallet_50,0.00285,0.00403,1776329826,1,8,low,0,0,0
36c8cc4f-5406-4311-8dc4-6bf3a4e1b590,wallet_5,wallet_93,4.6266,0.00746,1776329826,1,8,high,0,2,0
38ba58cc-d810-4f43-984a-e2d8a73c443a,wallet_17,wallet_41,4.7193,0.00249,1776329826,1,8,high,0,2,0
7a3f3222-0d65-4761-a85a-323594839243,wallet_80,wallet_42,0.00868,0.00011,1776329826,1,8,low,0,0,0
0c615efa-e0b4-441c-96c6-ec5ae7248e00,wallet_60,wallet_77,0.00637,0.00952,1776329826,1,8,low,0,0,1
7233c21b-f1e4-419f-b7c3-7f3297efc715,fraud_wallet,wallet_26,2.115,0.00566,1776329826,1,8,medium,0,1,0
fc22aaf1-73bb-4df2-9e2d-32af2c7f9a6e,wallet_96,wallet_69,4.931,0.00057,1776329826,1,8,high,0,2,0
76227aed-150e-4a93-afd1-3da06ddbfa84,wallet_0,wallet_6,0.00231,0.00962,1776329826,1,8,low,0,0,1
6acf7a7e-a0d7-43d9-a6dd-1b4e38e7df3e,wallet_95,wallet_43,4.6674,0.0084,1776329826,1,8,high,0,2,1
