tx_id,sender,receiver,amount,gas_fee,timestamp,is_fraud,hour,amount_category,is_night
78effb78-0d2c-4fb0-b7a1-502df24d6afa,wallet_20,wallet_64,1.8943,0.0074,1776328810,0,8,medium,0
9e584f6a-1a3a-4e1e-98f0-545d21a841d9,wallet_4,wallet_86,2.9637,0.00619,1776328810,0,8,medium,0
9980c7c5-8380-4f78-aa10-6e9491ebeeef,wallet_38,wallet_22,3.3267,0.00089,1776328810,0,8,high,0
e3a37aa9-f257-4f9a-97c3-ceb55095963a,wallet_54,wallet_82,3.8009,0.0009,1776328810,0,8,high,0
d9363ebf-c543-4829-a50a-6bce395e3c50,wallet_66,wallet_82,1.3466,0.00643,1776328810,0,8,medium,0
65b52cb1-b372-40cd-8855-382d7583191a,fraud_wallet,wallet_49,4.648,0.00671,1776328810,1,8,high,0
32fba32d-0e2f-4caa-a33d-ed0f705b5eb7,wallet_60,wallet_1,3.4946,0.0023,1776328810,0,8,high,0
288cc191-e451-4ff9-ad33-3f7f6f79a7f4,wallet_29,wallet_97,3.5235,0.00581,1776328810,0,8,high,0
a4496c8b-6839-4ed5-b92c-c28be6c35ed0,wallet_90,wallet_0,2.3504,0.00922,1776328810,0,8,medium,0
ae11a322-ca93-4561-abc3-2240f61475b6,wallet_4,wallet_26,1.4637,0.00331,1776328810,0,8,medium,0
1a408979-ea36-46a0-9c4e-87759a5713f3,fraud_wallet,wallet_87,1.7757,0.00568,1776328810,1,8,medium,0
7eb0a790-6c13-430c-9ac4-f225441df5a7,wallet_97,wallet_99,2.571,0.00706,1776328810,0,8,medium,0
97cc38c7-5d0b-4007-9a2a-805747493162,wallet_23,wallet_38,0.4429,0.00622,1776328810,0,8,low,0
766678ac-f6dd-4c3e-850a-6713cd514e9a,wallet_91,wallet_18,3.1012,0.00187,1776328810,0,8,high,0
b731130d-cfc2-472f-9ab0-8db0d7cf1493,wallet_23,wallet_50,4.6758,0.00234,1776328810,1,8,high,0
dfaa0987-e555-4ba9-8b2e-4188baea41f4,wallet_44,wallet_89,4.2237,0.0099,1776328810,0,8,high,0
2d1f5265-fb6a-4555-a2ed-e1f858ee5a1e,wallet_72,wallet_61,3.3254,0.00389,1776328810,0,8,high,0
cc15211e-e1fd-4f0f-bf7a-753423e6e3e9,wallet_86,wallet_41,0.0267,0.00578,1776328810,0,8,low,0
6866300a-09b8-409c-b578-b149b412b179,wallet_51,wallet_16,2.8816,0.00988,1776328810,0,8,medium,0
c1fa0640-fda5-4283-8d43-d3d55296d63b,wallet_42,wallet_19,1.2787,0.00927,1776328810,0,8,medium,0
b4647cb3-55a6-4109-a282-0ac83f15def6,wallet_99,wallet_0,4.851,0.00209,1776328810,1,8,high,0
f476263e-c78e-4d2b-b88a-1296c697b241,fraud_wallet,wallet_16,2.5082,0.00596,1776328810,1,8,medium,0
8559cdba-9d94-4623-be49-6dca9606e9fd,fraud_wallet,wallet_77,3.4691,0.00362,1776328810,1,8,high,0
6c43b67c-3431-4c01-8a64-9241f1a2ea09,wallet_49,wallet_25,3.1001,0.00316,1776328810,0,8,high,0
b50d1c88-a767-44ac-8e40-fc2bc3226659,wallet_3,wallet_64,3.6935,0.00344,1776328810,0,8,high,0
041bb374-aec7-4e77-aa94-3f2e5cb34913,wallet_24,wallet_28,3.0845,0.00289,1776328810,0,8,high,0
8391f135-9f03-46be-b446-e7a01342045a,wallet_6,wallet_88,2.8142,0.00796,1776328810,0,8,medium,0
4a1150ba-16de-4f02-baa7-926b9fda6770,wallet_11,wallet_16,2.627,0.00844,1776328810,0,8,medium,0
4324b56d-0877-4e67-8cee-e8d7496f4f45,wallet_3,wallet_44,1.8384,0.00967,1776328810,0,8,medium,0
fa7ad5db-fae7-4570-83a1-167421400974,wallet_10,wallet_22,3.6535,0.00282,1776328810,0,8,high,0
dea3cdaa-d527-40cc-ad68-f309f3fca8b2,wallet_86,wallet_96,0.598,0.00919,1776328810,0,8,low,0
fdff1fa2-36a8-4ada-a3bc-d49e3451809d,wallet_76,wallet_61,1.6137,0.00337,1776328810,0,8,medium,0
a5f14ee0-2ead-4e49-a0cf-51d94f5892d3,wallet_83,wallet_35,4.8736,0.00817,1776328810,1,8,high,0
410aee80-8d51-49e6-a634-18f7a448d9ef,wallet_51,wallet_6,2.6007,0.00637,1776328810,0,8,medium,0
5226f138-3729-4b7d-be3f-6cd4e48e7aae,wallet_8,wallet_43,2.915,0.00489,1776328810,0,8,medium,0
ec79c71e-3636-41bc-b4f9-767903328473,fraud_wallet,wallet_4,3.5325,0.007,1776328810,1,8,high,0
a79ed507-e43e-457f-a5c6-831325888836,wallet_98,wallet_64,3.573,0.00643,1776328810,0,8,high,0
305f395f-1d89-4525-85e5-6ea5cd995f1f,wallet_3,wallet_69,4.3809,0.00868,1776328810,0,8,high,0
87e8e786-c88a-407e-9698-a9f4296ae006,wallet_69,wallet_37,4.7227,0.00941,1776328810,1,8,high,0
8c5dfc4e-236c-483d-ba7f-78e6aea336a7,wallet_25,wallet_45,0.1456,0.0089,1776328810,0,8,low,0
b7227cea-3951-403b-a5de-0223a07e937c,wallet_64,wallet_61,1.7546,0.00915,1776328810,0,8,medium,0
73c0394e-3810-47a3-b5b2-fc73a6054516,wallet_3,wallet_55,0.3488,0.00033,1776328810,0,8,low,0
0c261c7b-20a5-4737-872f-57e9f5db68ac,wallet_86,wallet_52,3.5174,0.00293,1776328810,0,8,high,0
a11440b8-6b44-4d90-bbc9-0ab5b123b9e9,wallet_66,wallet_19,2.1292,0.00282,1776328810,0,8,medium,0
d88ba4bd-2312-4c45-925d-ebcf11d01df0,wallet_26,wallet_6,1.6636,0.00129,1776328810,0,8,medium,0
6cf16d3a-8409-4b8e-8f97-23aa18257ca2,wallet_58,wallet_53,3.5616,0.00267,1776328810,0,8,high,0
1934ee95-a174-43fa-92e4-dcc86d7cb542,wallet_64,wallet_22,4.7265,0.00375,1776328810,1,8,high,0
e7df8a84-7b66-4ed4-a567-6bd060307db5,wallet_20,wallet_62,2.9344,0.00383,1776328810,0,8,medium,0
e9d4bfb0-3948-4f3e-b89f-fd3de2eee6ae,wallet_29,wallet_0,0.2807,0.00159,1776328810,0,8,low,0
47c725de-472c-4237-b872-6875c528615d,fraud_wallet,wallet_6,1.6381,0.00665,1776328810,1,8,medium,0
cf5cbbb3-0b94-4651-b0d3-d463362a7728,wallet_14,wallet_85,2.5168,0.00876,1776328810,0,8,medium,0
083fe1d6-5376-4fb1-80c2-e68ade78a010,wallet_14,wallet_69,3.4758,0.00532,1776328810,0,8,high,0
6cc3a6d8-015d-4b97-9fd9-6c1b9163d2d9,wallet_65,wallet_79,1.7179,0.00522,1776328810,0,8,medium,0
19394143-ad9f-454f-b1d6-b3c34d7cb896,wallet_93,wallet_56,1.5897,0.00118,1776328810,0,8,medium,0
5a994923-2b46-4332-87b2-128869a78dfb,wallet_17,wallet_55,3.3364,0.00249,1776328810,0,8,high,0
1d859176-cebe-4811-b859-5884f626989b,wallet_42,wallet_34,4.8647,0.00891,1776328810,1,8,high,0
d3517895-012a-4c14-867e-98c7f8903079,wallet_2,wallet_85,1.6279,0.00499,1776328810,0,8,medium,0
4bca292b-3dd6-464f-99d4-6f0b932f744b,wallet_16,wallet_38,4.0147,0.00512,1776328810,0,8,high,0
f2eb860c-a1ff-4267-8724-a191fe88e534,wallet_58,wallet_70,0.6356,0.00029,1776328810,0,8,low,0
1128afb7-a93f-4751-8c62-fbd205b5e7d2,wallet_33,wallet_38,4.0587,0.00538,1776328810,0,8,high,0
51e75e4a-c042-41c7-8bc6-e3fd9b130011,wallet_71,wallet_35,3.9331,0.00231,1776328810,0,8,high,0
03e59e74-4f85-4665-b4c2-3e14ec7dc746,wallet_22,wallet_3,0.3539,0.00732,1776328810,0,8,low,0
953fe593-8549-42e4-8da5-cf3ed4b707d2,wallet_61,wallet_20,0.412,0.00876,1776328810,0,8,low,0
fbaebec2-4091-4eb7-a165-acd2db83fe60,wallet_77,wallet_73,0.3221,0.00289,1776328810,0,8,low,0
e4d5a49a-4837-4062-844c-38f72d9fb3db,wallet_70,wallet_14,2.3235,0.00822,1776328810,0,8,medium,0
d0bdfe97-af92-495a-9ef6-432b97b3d6e3,wallet_36,wallet_70,2.8202,0.00342,1776328810,0,8,medium,0
87fd7227-ea64-448a-a8c9-103e8c1652c9,wallet_98,wallet_26,4.9856,0.00559,1776328810,1,8,high,0
eeef0fe0-995b-44fe-bbf6-a2ed01111cc8,wallet_47,wallet_98,4.5388,0.00667,1776328810,1,8,high,0
eee0a209-f087-4196-af87-8c524387eab0,wallet_15,wallet_81,0.2101,0.00933,1776328810,0,8,low,0
8a3ca882-51f4-41b6-b3cf-e4b34809fedf,fraud_wallet,wallet_27,4.9237,0.0057,1776328810,1,8,high,0
9da816bb-c1ab-49fd-b2c5-2ef515da2b95,wallet_98,wallet_17,3.4868,0.00962,1776328810,0,8,high,0
28ce1b76-21ca-42c4-87df-f6f721268cff,wallet_33,wallet_55,4.7996,0.00935,1776328810,1,8,high,0
cdb16549-34d6-488d-8dc6-0fa603cd6651,wallet_84,wallet_32,2.4837,0.00718,1776328810,0,8,medium,0
eec88dc8-0a65-443b-b8dd-a72b444dbea4,fraud_wallet,wallet_76,0.8034,0.0016,1776328810,1,8,low,0
310b8a61-eadd-4299-adb7-1536a4655bdb,wallet_72,wallet_78,3.5473,0.0001,1776328810,1,8,high,0
31e8abbd-175b-4446-af5a-60aee8cfe477,wallet_77,wallet_62,2.2256,0.0072,1776328810,0,8,medium,0
39752145-fefb-46dc-b3b3-bce0bedc8311,wallet_63,wallet_47,3.358,0.00969,1776328810,0,8,high,0
97d3a741-8b35-45b1-8f0e-9ca23adac674,wallet_29,wallet_68,4.6007,0.00191,1776328810,1,8,high,0
4ab0b90a-bc4b-4a47-a32c-8ba68ac0d7a7,wallet_48,wallet_62,2.7544,0.00206,1776328810,0,8,medium,0
d5b043d5-a428-4e61-bc2e-e1d4a9a65f54,wallet_75,wallet_73,4.8132,0.00752,1776328810,1,8,high,0
df466f65-d6e1-4ec0-a805-db7b16762184,wallet_95,wallet_29,3.227,0.00114,1776328810,0,8,high,0
188c72a3-76d7-4e9b-98c4-323f11d83cec,wallet_71,wallet_52,0.3727,0.00884,1776328810,0,8,low,0
ee6862c4-565d-4491-a46c-df44eb1a0fbe,wallet_85,wallet_17,3.6352,0.00915,1776328810,0,8,high,0
68bf6210-80a0-40f0-966c-ceb0865f0c98,wallet_86,wallet_19,3.9548,0.00767,1776328810,0,8,high,0
88d37f55-6825-43a5-8725-85303d811f69,wallet_33,wallet_45,1.8747,0.00165,1776328810,0,8,medium,0
b7122c18-2aac-4fd3-8b02-2bf55186e1e6,wallet_58,wallet_67,2.5001,0.00177,1776328810,0,8,medium,0
22dfbd07-9aef-425f-b8c7-d7e66281c58e,fraud_wallet,wallet_0,3.0826,0.00179,1776328810,1,8,high,0
16ba14e1-0bf2-4b65-919b-eef09b5973fd,wallet_49,wallet_23,3.5977,0.00233,1776328810,0,8,high,0
12e9b25b-503e-481a-b6f2-570846744c0a,fraud_wallet,wallet_39,1.3442,0.0092,1776328810,1,8,medium,0
632d6a3b-9ee3-4f52-83a4-b83ddd36d68f,wallet_22,wallet_61,3.5363,0.00956,1776328810,0,8,high,0
594503a6-3b7b-4945-9726-c58fa387c53e,fraud_wallet,wallet_0,2.775,0.00119,1776328810,1,8,medium,0
cea84bcc-7dda-4074-930a-027fcc782203,wallet_49,wallet_36,0.9998,0.00359,1776328810,0,8,low,0
83b4300d-0bbe-49c5-9160-3b693a07b95f,wallet_44,wallet_4,3.3497,0.0025,1776328810,0,8,high,0
80afc5c7-6e86-491a-8c3a-0ad247c61279,wallet_30,wallet_87,2.1572,0.00911,1776328810,0,8,medium,0
26b68904-cf3f-4c53-84f8-949cbfa82928,wallet_46,wallet_6,0.4228,0.00295,1776328810,0,8,low,0
b13852e3-c7d1-4de6-9727-fd51ec3a188b,wallet_18,wallet_72,1.1452,0.00784,1776328810,0,8,medium,0
32320b1d-734a-46f7-a59e-001830fae6d5,wallet_76,wallet_49,0.9985,0.00934,1776328810,0,8,low,0
3af4a0b8-6850-47a6-9d92-b55e24294455,wallet_71,wallet_13,2.6708,0.00527,1776328810,0,8,medium,0
5c1ecc6a-1cb2-46a3-ba23-651e1c14880e,wallet_60,wallet_23,3.8558,0.00865,1776328810,0,8,high,0
9648067f-9361-4d39-ab4f-31d17c4db610,wallet_39,wallet_36,2.724,0.00701,1776328810,0,8,medium,0
6508f483-193f-4259-b47f-0ebd79b555fa,fraud_wallet,wallet_31,1.2382,0.00817,1776328810,1,8,medium,0
62aa5c19-b450-40d2-968c-051fc6f50e05,wallet_82,wallet_40,2.6206,0.00474,1776328810,0,8,medium,0
5f36ecf5-2ef7-403f-af11-63325363ecdd,wallet_27,wallet_39,4.5179,0.00653,1776328810,1,8,high,0
77bf7bbf-4f40-49a5-87c7-4d892ec8653c,wallet_23,wallet_22,1.4096,0.00452,1776328810,0,8,medium,0
27376e93-e057-474d-ab1b-5e5c43d26bf3,wallet_50,wallet_18,1.2846,0.00756,1776328810,0,8,medium,0
b87257b3-2bb4-4b30-a9a2-d7c8749c811b,wallet_6,wallet_70,1.0541,0.0009,1776328810,0,8,medium,0
05790d95-9463-41a3-bb9e-eebfc415cf33,wallet_7,wallet_81,2.8334,0.00869,1776328810,0,8,medium,0
cc05519a-6fe0-47e3-bbe7-5cde0a256b0e,wallet_15,wallet_78,0.2834,0.00247,1776328810,0,8,low,0
dc03dcbc-fbd1-4564-a382-a6f427d03f95,wallet_40,wallet_21,4.2259,0.00476,1776328810,0,8,high,0
a215b0ad-da13-4f82-8c11-87646a09542f,wallet_45,wallet_70,2.8931,0.00601,1776328810,0,8,medium,0
ba3a97f6-ed25-40b9-bfb7-a4f84637f178,wallet_34,wallet_39,1.0616,0.00233,1776328810,0,8,medium,0
61c38823-c080-4244-97ef-c3e179b488d3,wallet_30,wallet_26,4.1337,0.00913,1776328810,0,8,high,0
0e0c4ffb-12dd-4b8b-b874-19461b80967b,wallet_92,wallet_22,0.7217,0.00657,1776328810,0,8,low,0
b661f1ca-3a80-4ce7-84c0-0e2ba0ceadf7,wallet_97,wallet_55,1.2614,0.00185,1776328810,0,8,medium,0
6536f214-c208-4b39-bd24-f269f88b8093,wallet_33,wallet_44,4.8305,0.0036,1776328810,1,8,high,0
1b815aa8-ac3d-427a-aa42-48a8f298bed0,wallet_99,wallet_42,2.0804,0.00092,1776328810,0,8,medium,0
0485d71a-3a74-4af9-af4e-2bd77084946d,wallet_57,wallet_39,0.3572,0.0067,1776328810,0,8,low,0
d45a3252-b40c-4ee0-be5f-6bb84ed64061,wallet_30,wallet_53,3.2652,0.00923,1776328810,0,8,high,0
bd62d95b-a682-4d39-b72e-60fc1afa3e73,wallet_10,wallet_45,4.9591,0.00226,1776328810,1,8,high,0
17e78883-9f05-444b-9dae-ed7456591ac4,fraud_wallet,wallet_48,2.4208,0.00322,1776328810,1,8,medium,0
00608db7-4e3d-4d27-aa4d-cd7c60e44a32,wallet_14,wallet_82,2.2989,0.00622,1776328810,0,8,medium,0
a6ee308a-6e1f-4734-b0f5-ca0114bac3c2,wallet_63,wallet_47,1.4128,0.0021,1776328810,0,8,medium,0
a370ebca-297d-4995-8e0e-df93664ff9d9,wallet_71,wallet_19,3.006,0.00149,1776328810,0,8,high,0
dc935e8c-8622-42fd-a9b1-c5c26c099841,wallet_96,wallet_22,1.2131,0.00407,1776328810,0,8,medium,0
c51bd8b8-0b97-44e8-8e05-b45131fe0a84,wallet_61,wallet_56,3.3913,0.00246,1776328810,0,8,high,0
82086bc7-a80a-4fe2-9296-5f724090e1e1,wallet_63,wallet_89,3.9441,0.0097,1776328810,0,8,high,0
82a18d70-b71f-4bb9-a138-e18ea739a156,wallet_51,wallet_43,3.2394,0.00909,1776328810,0,8,high,0
652fd805-1f05-47ab-a715-341e0934cec7,wallet_60,wallet_57,0.7408,0.00903,1776328810,0,8,low,0
a97eae92-d66d-47d6-8fba-962145419bb5,wallet_2,wallet_82,2.7686,0.00016,1776328810,1,8,medium,0
a0436ecf-10c9-4f91-941f-abc4d9f79776,wallet_74,wallet_11,4.0471,0.00264,1776328810,0,8,high,0
bbf6a878-a1b7-4c31-b46e-52dc749bb6b7,wallet_23,wallet_53,0.482,0.00847,1776328810,0,8,low,0
c62142ed-137d-4b0b-aa58-70eb5c936448,wallet_63,wallet_70,3.423,0.00588,1776328810,0,8,high,0
205da2ff-2fda-4023-aa92-98c6762bac0c,wallet_12,wallet_10,1.5751,0.00106,1776328810,0,8,medium,0
3a5c2a0a-a0ee-4a2f-baf4-4de1bde8ab10,wallet_81,wallet_10,2.797,0.00181,1776328810,0,8,medium,0
e420c07e-5486-4fc8-8b99-5bac3ac89a72,wallet_89,wallet_68,3.3024,0.00357,1776328810,0,8,high,0
c7dc8cf1-ee09-40aa-a8dd-b64d9e2b565c,wallet_28,wallet_86,4.588,0.00461,1776328810,1,8,high,0
bd32b9ab-119a-4564-8df3-5d9311758dcc,wallet_21,wallet_33,3.4478,0.00838,1776328810,0,8,high,0
e7d838c8-fe43-43ef-b68c-3d4ed0335add,wallet_19,wallet_24,0.4129,0.0071,1776328810,0,8,low,0
6cf1b654-4ab8-4393-9093-c5274fed5561,wallet_71,wallet_12,0.2031,0.00509,1776328810,0,8,low,0
93f93a5a-0ca9-4411-b336-682b7f75750e,wallet_83,wallet_70,0.8185,0.00724,1776328810,0,8,low,0
39cece5c-7a1f-44d9-9ae1-7ebf592d93cd,wallet_84,wallet_31,0.9009,0.00045,1776328810,0,8,low,0
c5c209e0-d7bb-4f95-b354-0518dc42ab18,wallet_45,wallet_22,4.9201,0.00844,1776328810,1,8,high,0
4ab3da07-3e4e-4a26-ad44-396d70ea916a,wallet_33,wallet_95,2.6198,0.00458,1776328810,0,8,medium,0
77506eb8-f65a-4b9b-8650-62a6c647dc87,wallet_28,wallet_90,1.0709,0.00606,1776328810,0,8,medium,0
c572b4e4-897b-4d4f-9aee-a6ef640277e1,wallet_32,wallet_54,3.2597,0.00928,1776328810,0,8,high,0
89c2ebc3-70c9-40b4-9455-9d7254016878,wallet_64,wallet_62,2.7509,0.00503,1776328810,0,8,medium,0
5881f9aa-0e24-42e4-aad4-522c8f0ee8e0,wallet_48,wallet_32,2.589,0.00676,1776328810,0,8,medium,0
98ddddbb-92be-489d-85e3-bb2cdbd25c42,wallet_42,wallet_63,0.7143,0.00568,1776328810,0,8,low,0
7de8a95f-82f2-4c38-92c5-d3f8aa84e746,wallet_63,wallet_56,3.0705,0.00161,1776328810,0,8,high,0
fb7b6afd-45ce-465e-8dce-6821a269ce7c,wallet_49,wallet_70,2.7574,0.00733,1776328810,0,8,medium,0
241134f4-5f86-4658-94e0-34b98e014128,wallet_20,wallet_46,4.2354,0.00133,1776328810,0,8,high,0
776609fa-5f97-4828-a1b3-52d2c7d9bdf3,wallet_76,wallet_53,3.2453,0.00289,1776328810,0,8,high,0
f31c24cb-41f6-4c5a-9682-f91df4ac22b1,wallet_9,wallet_45,2.2656,0.00679,1776328810,0,8,medium,0
4dca4654-5c3b-468d-bba7-d48c4f0846c8,wallet_86,wallet_94,4.5908,0.00268,1776328810,1,8,high,0
4a496b40-ef2f-4429-85fb-612ad67c63f6,wallet_65,wallet_75,3.3296,0.00667,1776328810,0,8,high,0
880c7c98-7684-4d63-9603-e546dd1a3277,wallet_62,wallet_57,4.4454,0.00176,1776328810,0,8,high,0
412431af-dc22-4042-8a75-6f6ccec12179,wallet_38,wallet_46,2.0883,0.00748,1776328810,0,8,medium,0
21050778-5327-4933-822a-1fec606b3546,wallet_77,wallet_96,1.7814,0.00642,1776328810,0,8,medium,0
d81df2eb-57ec-4c8a-85e9-53e5b0a9005f,wallet_90,wallet_34,2.6752,0.00523,1776328810,0,8,medium,0
297e61aa-ea86-449b-8b95-0f72d41928b4,wallet_15,wallet_68,4.0145,0.00319,1776328810,0,8,high,0
1b13fd28-ef91-4f3d-9e68-373eed67c0af,wallet_29,wallet_58,3.9322,0.00936,1776328810,0,8,high,0
b03b3365-2da4-4b95-924a-a5457c898752,wallet_90,wallet_67,3.0079,0.00145,1776328810,0,8,high,0
7ab17b99-8e30-43e4-a175-1693bc4e19b1,wallet_87,wallet_81,2.3637,0.00417,1776328810,0,8,medium,0
de5aabc5-5fc6-4b11-a9f6-5a869f801532,wallet_32,wallet_63,2.1806,0.00021,1776328810,0,8,medium,0
c8d402a4-b054-41ef-8035-ff3faf0877e8,wallet_52,wallet_77,4.7103,0.00931,1776328810,1,8,high,0
f24abb9e-53f8-413f-ae06-6cfef840feda,wallet_6,wallet_62,4.4765,0.00087,1776328810,0,8,high,0
7d2f5cf3-7d40-4a32-a30e-fcf5b9b09c64,wallet_39,wallet_11,4.7591,0.00443,1776328810,1,8,high,0
253a6502-263d-4d1d-86db-7fe54c018964,wallet_68,wallet_3,0.5061,0.00408,1776328810,0,8,low,0
8fbd5f19-b953-4de4-a763-176956d463ab,wallet_17,wallet_59,0.7883,0.00271,1776328810,0,8,low,0
ea49164d-1e7e-434d-900c-cc962d8f4eaa,wallet_39,wallet_51,3.8028,0.00586,1776328810,0,8,high,0
4d00c8fe-4c03-4a71-b61e-13961c89d9b2,wallet_25,wallet_99,3.5143,0.00646,1776328810,0,8,high,0
15a13c9b-76e2-43ad-99e3-3840bdcba8c5,wallet_78,wallet_97,0.2247,0.0033,1776328810,0,8,low,0
71a8d56b-5c16-4419-afc7-222311a2363b,wallet_1,wallet_68,2.3077,0.00011,1776328810,1,8,medium,0
108e812f-4c0e-4302-894e-a061e30b134c,wallet_30,wallet_0,0.2858,0.00564,1776328810,0,8,low,0
3b3093c3-f78c-4ecc-96bb-35311f2aa577,wallet_12,wallet_30,2.0169,0.00647,1776328810,0,8,medium,0
bd2e8e6b-35a4-4f76-9197-bd48fa422343,wallet_97,wallet_64,4.8352,0.0036,1776328810,1,8,high,0
29a7bcb8-4a76-4612-8a9a-a556f3fe7f24,wallet_23,wallet_14,2.6853,0.00314,1776328810,0,8,medium,0
9aa37a5f-3008-4e2b-881d-a3744d61bbc9,wallet_47,wallet_45,0.6397,0.00132,1776328810,0,8,low,0
82e0550e-56aa-49fe-afa7-602c2a1d195f,wallet_74,wallet_27,0.4177,0.00402,1776328810,0,8,low,0
e4d60d32-b42e-4de8-906e-b80ab10228f1,wallet_59,wallet_43,1.8621,0.00965,1776328810,0,8,medium,0
cb09258c-e3d5-4f11-a2b0-a90ff6974fcd,wallet_78,wallet_75,4.0342,0.00601,1776328810,0,8,high,0
58f9d1ca-b199-4d25-a02b-3b15a565ace1,wallet_56,wallet_70,1.552,0.00023,1776328810,0,8,medium,0
e4fb3cac-41bc-43cf-a57e-ad3f40d42bfe,wallet_54,wallet_62,1.5272,0.00045,1776328810,0,8,medium,0
cc0b190c-f350-4efd-b667-791ba97f274a,wallet_67,wallet_90,4.557,0.00143,1776328810,1,8,high,0
5d0065ec-4951-43ae-8167-05094b3879ba,wallet_48,wallet_20,0.6801,0.00543,1776328810,0,8,low,0
e1068af0-1493-4ad5-9436-518bdfae12da,wallet_44,wallet_21,2.6324,0.00023,1776328810,0,8,medium,0
922fe289-0a7d-4665-8aee-06303df0a0d0,wallet_74,wallet_98,1.9534,0.00943,1776328810,0,8,medium,0
0d9bc110-d4a1-48a2-95fd-d98062242c4e,wallet_1,wallet_39,4.7387,0.00065,1776328810,1,8,high,0
272ca53c-9cbd-429a-ac1c-a6ebb5574a38,wallet_12,wallet_61,2.5356,0.00062,1776328810,0,8,medium,0
cd074865-41aa-44ef-a089-3873ea3e0111,wallet_94,wallet_6,4.6956,0.00602,1776328810,1,8,high,0
7295bbbd-1d5b-4b68-9b0f-ed37cf403252,wallet_68,wallet_57,4.194,0.00048,1776328810,0,8,high,0
01a7b1e7-f602-4dab-b615-c7b811168296,wallet_14,wallet_39,2.9289,0.00602,1776328810,0,8,medium,0
032dc6e4-4840-4e7a-836c-4f980bb5fd3c,wallet_85,wallet_66,4.7741,0.00172,1776328810,1,8,high,0
42807f25-8283-4f49-ad8d-1f5170504149,fraud_wallet,wallet_19,4.3402,0.00762,1776328810,1,8,high,0
e40f7347-7ad5-4445-a349-6371adb249be,wallet_20,wallet_90,1.4366,0.00968,1776328810,0,8,medium,0
5b33f2ac-a299-4f85-801b-07236b25b48e,wallet_45,wallet_5,3.5045,0.00395,1776328810,0,8,high,0
351fef4f-59dc-4125-955b-4d8522345f1d,wallet_62,wallet_23,2.3187,0.00742,1776328810,0,8,medium,0
b5061446-afb4-444d-8537-e5de2066167c,wallet_2,wallet_47,1.1612,0.00145,1776328810,0,8,medium,0
6fa2dc83-d532-4ba0-8b6a-18a9c1a6d3aa,wallet_58,wallet_65,3.8631,0.0022,1776328810,0,8,high,0
953d1c08-7918-4e8f-a4ec-5b300b6e8489,wallet_66,wallet_44,2.2343,0.0059,1776328810,0,8,medium,0
cf878578-3310-4f7b-811e-8229143e8250,wallet_83,wallet_64,4.2059,0.00507,1776328810,0,8,high,0
21044d6c-d9d3-447b-b8a7-ddf9c2ce5def,wallet_3,wallet_83,1.4551,0.00442,1776328810,0,8,medium,0
f7618796-81c9-4445-b85a-28a3f1043bc1,fraud_wallet,wallet_86,3.324,0.00862,1776328810,1,8,high,0
e56f5543-834b-45d0-ada2-ca62a70f9ae9,wallet_53,wallet_61,1.6633,0.00021,1776328810,0,8,medium,0
053d86a4-2e91-47d4-9dc8-3714ab9470b8,wallet_51,wallet_39,3.6561,0.00357,1776328810,0,8,high,0
cf38b299-da8c-4d95-94da-2900b1e98d4a,wallet_64,wallet_84,2.5433,0.00754,1776328810,0,8,medium,0
90c087a9-776b-4030-8b03-9d08828f11c7,wallet_37,wallet_40,2.3474,0.0006,1776328810,0,8,medium,0
f956e54b-9d9a-4fc6-8861-080aa95a6c28,wallet_4,wallet_8,4.0517,0.00827,1776328810,0,8,high,0
4560f162-c6e9-463c-9396-5b727ecad744,wallet_30,wallet_37,4.1744,0.00949,1776328810,0,8,high,0
a62987e5-7d13-457b-b929-475a91c17d52,wallet_49,wallet_4,0.0862,0.00679,1776328810,0,8,low,0
1ea9d8d5-ebb8-4b54-af37-164083d6a39f,wallet_33,wallet_44,1.7961,0.00843,1776328810,0,8,medium,0
361dbc38-5d18-4ba2-81d2-ec9d182bf657,wallet_77,wallet_39,2.6395,0.00607,1776328810,0,8,medium,0
9c401926-8b72-42ab-8d33-6e586d1ac381,wallet_8,wallet_58,0.3491,0.00898,1776328810,0,8,low,0
b8635956-5f74-4a11-bbe5-7ca478496056,wallet_26,wallet_34,0.7444,0.00157,1776328810,0,8,low,0
c37cce4b-3ff4-46eb-9f5a-1b06c2a3729c,wallet_85,wallet_77,4.6308,0.0094,1776328810,1,8,high,0
b0cfcdff-5286-401a-a432-7f6245f44fab,wallet_41,wallet_5,0.4912,0.00911,1776328810,0,8,low,0
eb2e96c0-52ad-4336-b60b-775be525c233,wallet_71,wallet_42,3.2244,0.00095,1776328810,0,8,high,0
e5bab0c0-7e2f-48bf-b020-902cc17ad3be,wallet_37,wallet_50,0.4053,0.00061,1776328810,0,8,low,0
476eac69-369b-48f0-a017-bcf9bc9eca98,wallet_82,wallet_72,0.7045,0.00471,1776328810,0,8,low,0
cf3c1ff5-9f99-44d9-8577-af5ac009f6c6,wallet_35,wallet_66,0.3042,0.00398,1776328810,0,8,low,0
30a8c93b-e2b7-4327-a231-0d9758b612b7,wallet_26,wallet_48,1.5567,0.00259,1776328810,0,8,medium,0
7d441ef6-fa14-459b-b5a9-b15f86207f32,wallet_13,wallet_88,2.5023,0.00291,1776328810,0,8,medium,0
79a83d2a-ab71-403a-bc14-4ebb88408889,wallet_26,wallet_7,1.8157,0.00759,1776328810,0,8,medium,0
